Frame	ID	CentroidX	CentroidY	Width	Length	Area	Angle	NONpro	PARcau	SPIter	STEvir
4	0	5082	2942	44.0	54.0	1885.5	90.0	0.8127608	0.019324042	0.15880801	0.009107125
4	36	2300	1251	9.124	17.755	103.0	8.746	0.9745544	0.0012721905	0.023887506	0.0002858044
4	49	92	941	25.831	69.608	1107.5	14.5	0.28269085	0.030648751	0.6635011	0.023159377
4	15	2100	2105	42.086	72.272	2009.5	79.38	0.42618695	0.027627746	0.5439622	0.0022231499
4	20	1767	1973	60.671	114.272	3562.0	81.404	0.09608111	0.013876474	0.19155733	0.698485
4	3	3249	2731	13.038	55.145	495.0	4.399	0.50701684	0.38654402	0.099580064	0.0068590017
4	51	637	869	11.18	18.248	139.0	9.462	0.9571168	0.0012668888	0.04139915	0.0002171641
4	74	3497	1481	6.0	28.0	121.0	90.0	0.81634605	0.00097317575	0.1822839	0.00039687377
4	39	4289	1165	9.487	18.974	135.0	71.565	0.91900873	0.0025350177	0.07823805	0.00021816434
4	64	1298	385	15.652	24.597	269.0	26.565	0.9774833	0.0006312788	0.021734364	0.00015103705
4	34	4284	1300	30.83	41.018	877.5	9.09	0.7511629	0.022038955	0.22532271	0.0014754826
4	40	3362	1160	10.05	45.398	334.0	82.569	0.26815617	0.0135836555	0.71256924	0.0056909416
4	29	371	1499	12.021	17.678	150.0	45.0	0.9542783	0.0032901664	0.042280287	0.00015126064
4	32	474	1396	10.512	14.983	121.0	26.565	0.9905654	0.007695367	0.0015391659	0.00020011
4	44	1096	1014	11.511	14.3	127.0	53.13	0.8991573	0.0024806303	0.09781923	0.00054286374
4	11	2286	2338	55.902	132.197	1378.5	10.305	0.010802537	0.0011502262	0.7575836	0.23046365
4	67	627	241	12.083	32.696	268.5	23.199	0.9459128	0.0005704298	0.05335294	0.00016392702
4	45	4910	993	27.987	40.734	826.0	48.366	0.9742585	0.0011879813	0.023795309	0.0007581449
4	26	113	1631	20.0	22.0	334.5	90.0	0.9529442	0.024456004	0.02243073	0.00016906124
