Frame	ID	CentroidX	CentroidY	Width	Length	Area	Angle	NONpro	PARcau	SPIter	STEvir
3	50	4917	1560	20.573	25.715	383.5	26.565	0.96171004	0.0011531772	0.037043523	9.318954e-05
3	43	1790	1703	6.042	34.213	118.0	62.65	0.56548345	0.0026522614	0.42061794	0.011246386
3	75	2368	253	12.0	14.0	101.0	90.0	0.98886406	0.000527066	0.010345984	0.00026284365
3	78	2500	192	15.652	15.652	180.5	63.435	0.9796611	0.00055950595	0.019687116	9.2316586e-05
3	33	1891	1961	14.08	42.863	438.0	16.39	0.035614148	0.85180545	0.08289798	0.029682485
3	63	1741	972	103.019	516.062	5946.0	0.789	0.0013235043	0.0001862022	0.13922454	0.8592657
3	87	399	1400	9.0	19.0	103.0	90.0	0.98203033	0.0015402883	0.016035952	0.00039338606
3	15	523	2564	25.125	33.634	616.5	42.51	0.96708316	0.00056254654	0.03135755	0.0009966874
3	7	5388	2889	20.125	22.361	359.0	26.565	0.92952394	0.0022128623	0.067852564	0.0004106265
3	91	304	1006	7.159	16.978	94.0	11.31	0.95999825	0.0015278201	0.038254254	0.00021964981
3	40	988	1760	11.0	12.0	104.5	90.0	0.92447084	0.004926412	0.07026929	0.00033344375
3	42	4839	1702	16.53	30.037	205.0	2.862	0.9866579	0.00089506805	0.012280151	0.00016694538
3	58	4432	1172	12.903	15.116	114.0	33.69	0.9753621	0.00074174214	0.02378178	0.00011436757
3	59	2072	1158	14.0	24.0	291.5	90.0	0.94895303	0.0020627563	0.048809964	0.00017423747
3	79	2367	174	10.124	30.042	116.5	18.435	0.91470104	0.0018081216	0.083182655	0.00030816768
3	25	2272	2351	25.125	146.227	1255.5	57.995	0.0058496967	0.00056058256	0.11224661	0.881343
3	13	586	2659	14.08	33.738	298.5	83.66	0.6857585	0.003964579	0.30935353	0.00092338305
3	86	4853	1438	47.011	79.025	2053.5	51.499	0.9769652	0.006230957	0.008487207	0.008316761
3	95	616	474	10.689	18.337	140.0	78.69	0.66889447	0.012251901	0.31650978	0.0023439305
3	84	5044	1852	15.0	16.0	130.5	90.0	0.96228313	0.00096684793	0.036591504	0.0001585322
3	85	746	1639	17.117	20.1	193.0	5.194	0.94796795	0.0006360721	0.05091613	0.0004799124
3	24	927	2375	10.198	28.636	138.0	78.232	0.9517065	0.0031087848	0.044662945	0.0005216381
3	93	747	729	18.788	28.636	297.0	66.038	0.90079796	0.0015663429	0.097236454	0.00039924888
3	47	481	1637	32.757	72.78	1255.5	77.125	0.2271674	0.68171966	0.008608975	0.08250396
3	97	659	128	11.18	13.153	112.5	81.87	0.9880322	0.00034240665	0.011554963	7.0370676e-05
3	70	1964	322	10.7	22.727	140.0	39.289	0.9365388	0.0010283821	0.06197397	0.00045878981
3	98	5392	2799	11.705	21.541	90.5	68.962	0.9599742	0.001040555	0.03869251	0.0002927919
3	99	628	1816	15.788	31.484	264.5	10.305	0.9712109	0.000815129	0.027731758	0.00024220729
3	100	612	1650	8.559	14.08	90.5	82.875	0.943892	0.0020877488	0.053907935	0.00011221315
3	101	733	1569	11.18	17.889	96.0	63.435	0.9840365	0.00083623314	0.01504586	8.143537e-05
3	102	338	1544	19.0	23.0	224.5	90.0	0.9703775	0.0012181781	0.027953688	0.00045057485
3	103	617	1518	17.889	26.401	174.0	24.444	0.9586601	0.0017125906	0.03903528	0.00059202063
3	104	427	1472	8.246	16.492	94.0	77.005	0.9793914	0.00045035675	0.019869758	0.00028845048
3	105	662	1429	22.804	59.481	690.5	73.61	0.8999284	0.0023270915	0.094966255	0.002778227
3	106	774	1197	13.601	22.204	171.5	36.87	0.9808219	0.0003521022	0.018700577	0.00012537463
3	107	626	1173	17.529	27.042	135.5	2.726	0.9658977	0.0006301303	0.032676674	0.0007954199
3	108	1005	932	12.728	16.971	144.5	45.0	0.8910484	0.0015825902	0.10681818	0.00055086496
3	109	1342	856	9.862	16.378	109.0	32.005	0.9569389	0.00064668787	0.042340443	7.3979936e-05
3	110	506	396	11.18	14.142	107.5	8.13	0.98419386	0.0005266149	0.015144633	0.00013488688
3	111	2431	385	13.0	14.0	116.0	90.0	0.9784465	0.00042720442	0.020976834	0.00014946428
3	112	583	264	9.899	19.799	100.5	45.0	0.93438566	0.0034709435	0.05932141	0.0028219568
4	2	3288	3007	20.0	21.0	355.0	90.0	0.9997942	0.00020366079	4.329717e-07	1.68701e-06
4	31	4021	1975	13.0	15.0	151.0	90.0	0.99742824	0.00028471238	0.0022690257	1.8007833e-05
4	38	3220	1780	25.0	26.0	534.5	90.0	0.9999845	1.2891506e-05	6.6236714e-07	1.9491906e-06
4	68	2969	545	18.0	23.0	325.5	90.0	0.99464524	0.00485436	0.00040508556	9.540683e-05
4	56	4523	1337	32.76	82.712	1602.5	72.962	0.10646984	0.07486021	0.47762346	0.34104642
4	8	476	2878	7.071	22.561	103.0	13.241	0.9655246	0.0006726138	0.033748057	5.4756718e-05
4	67	2820	646	33.302	39.051	985.0	49.399	0.9984433	0.0009971467	0.0001633841	0.00039611667
4	54	4255	1381	22.361	32.65	539.0	63.435	0.95876235	0.040198155	0.000246946	0.00079245656
4	30	170	2008	27.065	60.799	1252.0	77.905	0.14474453	0.82620925	0.0040772622	0.02496893
